_RAJ2000,_DEJ2000,_r,m_ID,ID,Nvis,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,Sp
83.92216306,-5.46399389,0.128425,2,2M05354131-0527503,8,83.922163,-5.463994,49.1299,1028,26.455,0.035327,0.472538,0.054101,4,,,4,,,260,0.324302,1.0,4,9.33426,4,,,4,,,2.47862,Md_c,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.92237611,-5.21638611,0.199577,1,2M05354137-0512589,2,83.922376,-5.216386,129.233,0,26.1245,0.022656,0.572569,0.054812,4,,,261,,,4,0.716919,3.55514,65540,,4,,,4,,,4.89993,Mg_b,8389248,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.92490111,-5.47022389,0.134376,2,2M05354197-0528128,4,83.924901,-5.470224,497.015,0,23.633801,0.020766,0.215109,0.039281,512,4416.181,76.496,134217728,3.6614,0.0588,0,0.809517,1.0,0,42.6776,0,-0.218919,0.00880009,0,-0.026509,0.004609,4.15729,GKd_a,640,0,-0.072316,0.008742,0,0.034982,0.021844,0,-0.279777,0.042913,0,-0.010029,0.011151,512,,,0,-0.217659,0.010672,0,-0.039611,0.016738,0,-0.165929,0.009194,512,,,0,0.062526,0.05553,0,0.522675,0.017303,0,0.271938,0.010857,0,0.175313,0.020061,512,,,512,,,0,0.384763,0.032079,0,-0.005116,0.021085,0,-0.147609,0.009224,0,-0.435186,0.107246,0,-0.1395,0.017864,0,-0.056965,0.048499,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5271
83.92490111,-5.47022389,0.134376,2,2M05354197-0528128,4,83.924901,-5.470224,345.18,512,23.991899,0.026237,0.0,0.026237,4,,,4,,,4,0.668359,1.0,4,47.10858,4,,,4,,,7.55979,GKd_d,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5271,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.92505806,-5.16986306,0.241764,1,2M05354201-0510115,2,83.925058,-5.169863,211.865,0,26.6998,0.03013,0.531675,0.042774,260,,,261,,,4,0.713165,4.555614,65540,,4,,,4,,,17.5954,Mg_a,75499136,269,,,269,,,2317,,,269,,,2317,,,2317,,,269,,,2317,,,269,,,2317,,,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,269,,,269,,,2317,,,269,,,2317,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.92623111,-5.25222111,0.172272,1,2M05354229-0515079,3,83.926231,-5.252221,67.9339,0,27.934999,0.062611,0.090232,0.088118,4,,,4,,,260,0.366438,1.0,4,15.9441,4,,,4,,,1.94971,Md_b,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.92698389,-5.45917694,0.129567,2,2M05354247-0527330,2,83.926984,-5.459177,116.88,512,27.406099,0.042314,0.0,0.042314,260,,,261,,,4,0.521939,4.723932,65540,,4,,,4,,,7.77088,Mg_d,8388608,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.92698389,-5.45917694,0.129567,2,2M05354247-0527330,2,83.926984,-5.459177,130.533,512,26.878901,0.03394,0.0,0.03394,4,,,4,,,4,0.499988,3.950094,65540,,4,,,4,,,6.45624,GKg_d,8388608,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.92758306,-5.435665,0.118685,2,2M05354261-0526083,2,83.927583,-5.435665,62.066,512,48.8223,0.30571,0.0,0.30571,4,,,260,,,4,0.844853,12.756898,65540,,261,,,4,,,5.93909,Mg_d,75500672,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,261,,,261,,,261,,,261,,,4,,,261,,,4,,,4,,,4,,,261,,,4,,,260,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.92758306,-5.435665,0.118685,2,2M05354261-0526083,2,83.927583,-5.435665,48.543,512,36.1562,0.397746,0.0,0.397746,4,,,4,,,4,1.301278,12.738999,65540,,261,,,4,,,3.87062,Mg_d,75500672,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,261,,,261,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,261,,,4,,,261,,,4,,,260,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.9278,-5.42918806,0.116394,2,2M05354267-0525450,4,83.9278,-5.429188,44.874,1024,29.418699,0.076037,0.0,0.076037,261,,,4,,,4,1.753961,7.081422,65540,,4,,,4,,,4.10431,Mg_c,75500672,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.9278,-5.42918806,0.116394,2,2M05354267-0525450,4,83.9278,-5.429188,34.3773,0,28.757299,0.089339,0.240519,0.105775,261,,,4,,,260,3.396644,1.0,4,15.01412,4,,,4,,,2.94185,Md_c,8390784,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.9282,-5.19855389,0.217881,1,2M05354276-0511547,2,83.9282,-5.198554,234.112,0,26.4897,0.044056,1.01351,0.062312,4,,,261,,,4,0.557661,4.445498,65540,,4,,,4,,,28.0996,GKg_b,75499136,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.92916611,-5.38400694,0.109976,2,2M05354299-0523024,3,83.929166,-5.384007,63.5013,512,25.092899,0.069668,0.0,0.069668,4,,,4,,,260,0.334657,1.0,4,13.58626,4,,,4,,,3.87838,Md_c,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.92916611,-5.38400694,0.109976,2,2M05354299-0523024,3,83.929166,-5.384007,53.7551,0,24.9268,0.062875,0.074997,0.16506,4,,,4,,,260,0.332468,1.0,4,15.11123,4,,,4,,,3.65006,Md_b,8390784,4,,,260,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.92959611,-5.33717389,0.121178,1,2M05354310-0520138,1,83.929596,-5.337174,61.9528,0,112.795998,0.067677,0.0,0.067677,4,,,4,,,4,0.669145,1.0,4,5.42163,4,,,4,,,1.20788,GKd_b,8390784,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93009,-5.607615,0.246692,2,2M05354322-0536274,3,83.93009,-5.607615,173.928,0,28.490601,0.045898,0.0,0.045898,4,,,4,,,4,0.435763,1.0,4,48.1615,4,,,4,,,4.2126,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93009,-5.607615,0.246692,2,2M05354322-0536274,3,83.93009,-5.607615,66.3716,512,33.9394,0.099274,0.055507,0.205938,4,,,4,,,4,1.138107,1.0,4,47.73094,4,,,4,,,1.87564,GKd_d,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93019306,-5.15475694,0.257592,1,2M05354324-0509171,1,83.930193,-5.154757,197.082,0,32.871101,0.069989,0.0,0.069989,4,,,4,,,260,0.352006,1.0,260,80.0387,4,,,4,,,4.64237,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93082306,-5.54558389,0.193715,2,2M05354339-0532441,6,83.930823,-5.545584,59.3187,512,31.467899,0.040967,0.530839,0.115532,4,,,4,,,260,0.345048,1.0,4,14.03137,4,,,4,,,1.65627,Md_d,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93082306,-5.54558389,0.193715,2,2M05354339-0532441,6,83.930823,-5.545584,48.5298,512,31.6605,0.054097,0.031757,0.114651,4,,,4,,,260,0.327205,1.0,4,14.13514,4,,,4,,,1.56881,Md_d,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93100306,-5.68197306,0.315219,1,2M05354344-0540551,1,83.931003,-5.681973,38.5956,512,27.483801,0.065728,0.0,0.065728,4,,,4,,,4,1.094859,1.0,4,10.7226,4,,,4,,,1.72306,Md_c,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93148,-5.09485111,0.31318,1,2M05354355-0505414,1,83.93148,-5.094851,103.692,0,28.3055,0.034829,0.0,0.034829,4,,,4,,,260,0.352444,1.0,4,9.95635,4,,,4,,,2.75093,Md_b,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93168806,-5.708945,0.340797,1,2M05354360-0542322,1,83.931688,-5.708945,58.2382,1024,49.742298,0.056927,0.0,0.056927,260,,,4,,,4,0.66604,1.0,4,4.92697,4,,,4,,,1.52714,Md_c,8391296,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93404,-5.61105306,0.251537,1,2M05354416-0536397,2,83.93404,-5.611053,53.377,0,32.3727,0.033553,1.88456,0.04723,261,,,4,,,4,1.328128,8.490677,65540,,4,,,4,,,3.46952,Mg_c,8390272,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93551611,-5.60922,0.250586,2,2M05354452-0536331,2,83.935516,-5.60922,63.1357,1024,27.6546,0.174207,0.0,0.174207,4,,,4,,,4,0.607743,12.757644,65540,,261,,,4,,,4.16208,Mg_c,75499136,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,260,,,261,,,261,,,260,,,260,,,261,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93551611,-5.60922,0.250586,2,2M05354452-0536331,2,83.935516,-5.60922,45.7408,516,28.626499,0.178839,0.0,0.178839,4,,,4,,,4,0.874514,12.714424,65540,,261,,,4,,,2.60849,Mg_c,75501184,4,,,4,,,261,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,260,,,261,,,260,,,4,,,261,,,260,,,4,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93578111,-5.53792806,0.190486,1,2M05354458-0532165,1,83.935781,-5.537928,41.1854,0,-36.3573,0.07435,0.0,0.07435,4,,,4,,,4,0.570335,1.0,260,1.59566,4,,,4,,,1.74301,GKd_c,41945728,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93685611,-5.40957806,0.119689,2,2M05354484-0524344,3,83.936856,-5.409578,102.104,1024,29.5541,0.092018,0.0,0.092018,4,,,4,,,260,0.335962,1.0,4,35.07518,4,,,4,,,3.85851,Md_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93685611,-5.40957806,0.119689,2,2M05354484-0524344,3,83.936856,-5.409578,42.5961,512,27.383301,0.112968,0.089083,0.249959,4,,,4,,,260,0.329678,1.0,4,33.76758,4,,,4,,,1.78517,Md_d,8390784,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93691694,-5.121395,0.290705,2,2M05354486-0507170,11,83.936917,-5.121395,668.652,0,25.511801,0.005601,1.03882,0.014271,4,,,261,,,4,0.558162,4.0464,65540,,4,,,4,,,12.388,Mg_a,8389248,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.93691694,-5.121395,0.290705,2,2M05354486-0507170,11,83.936917,-5.121395,407.3,0,26.0695,0.009552,0.111586,0.018002,4,,,261,,,260,0.376617,4.456436,65540,,4,,,4,,,12.1787,Mg_b,8389248,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.93927,-5.34356111,0.127688,1,2M05354542-0520368,2,83.93927,-5.343561,105.707,0,40.129601,0.146014,0.813117,0.277253,4,,,4,,,4,0.893011,1.0,261,88.53195,4,,,4,,,5.18,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.93988306,-5.47305194,0.148017,1,2M05354557-0528229,3,83.939883,-5.473052,86.514,0,29.721201,0.052673,0.406494,0.109649,4,,,261,,,4,0.550275,5.486974,65540,,4,,,4,,,9.23507,Mg_c,75499136,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.94011389,-5.30381889,0.146823,1,2M05354562-0518137,2,83.940114,-5.303819,74.5429,0,47.844601,0.065579,0.023152,0.149529,4,,,4,,,4,2.050737,1.0,4,8.57768,4,,,4,,,2.36597,Fd_b,41943680,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.94012,-5.22671389,0.200915,1,2M05354562-0513361,1,83.94012,-5.226714,43.0847,0,27.7689,0.065832,0.0,0.065832,4,,,4,,,4,0.531998,1.0,4,10.33475,4,,,4,,,1.32654,Md_b,8390784,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.94217889,-5.18104889,0.240025,1,2M05354612-0510517,1,83.942179,-5.181049,124.223,0,23.0131,0.052208,0.0,0.052208,4,,,261,,,4,0.715616,3.76728,65540,,4,,,4,,,6.93059,GKg_b,8390272,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.94268389,-5.26106611,0.176471,2,2M05354624-0515398,11,83.942684,-5.261066,182.415,0,30.8349,0.025916,0.510553,0.060547,512,3769.674,66.795,134217728,3.4593,0.0562,256,0.356156,1.0,0,12.08927,0,-0.625779,0.0154767,0,-0.093302,0.006607,6.72342,Md_b,640,0,-0.159229,0.007433,0,-0.188817,0.027857,0,-0.269107,0.067112,0,-0.253208,0.008867,512,,,0,-0.361809,0.016168,0,-0.601721,0.022459,0,-0.226156,0.01307,512,,,512,,,512,,,0,0.008288,0.015133,512,,,512,,,512,,,512,,,512,,,0,-0.459399,0.016067,0,-0.129766,0.107198,0,-0.06845,0.035932,0,0.106275,0.051968,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
